0,"Quien tiene una rica verga con lechita y un culo para mí 😏😏🔥🍆💦💕
"
1,"Se quejan por las sentadillas del gimnasio. ¿Pero qué tal cuándo se dan de sentones en alguna verga? Ni rezongan, pinches viejas.
"
1,"Me cagan los weyes mamados por chocho que se sienten con el derecho de dejar regado todo lo que usaron en el gym, putos artificiales.
"
0,"Hoy logré una asana nueva medio loca en cuanto a equilibrio y fuerza en el abdomen... me siento una hippie bien ruda y feliz 😁
"
0,"Si quieren donar ropa (en buen estado no putos harapos) para Morelos, Puebla y Oaxaca ponganse en contacto con @USUARIO 😈
"
1,"@USUARIO Yo le hubiera soltado un vergazo en la cara para reventarle esos lentes al marica 😡
"
0,"Hoy me traje mi camisa de leñador por si alguien no se había dado cuenta que soy súper gay #EsDeLesbianas
"
1,"Que espanto con el joto ese que generaliza a los heterosexuales, por imbeciles como el es que odian a la ""comunidad"" 🙄
"
0,"@USUARIO Estamos feas, disculpe
"
0,"Me acaban de reafirmar que estoy bien gorda así horrible.😞😖
"
0,"Cuando lo hago soy loco, Joto ese tipo de cosas creo que esto llegará a su final en las siguientes generaciones de hombres
"
0,"Asi es, bien coludidos haciendose de la vista gorda 😡
"
0,"La verdad enojada es bien cabrona! !pues se metieron con lo que mas quiere! !que es luis!
"
0,"Que bonito dia y que agradable mañana, perfecta para valer verga :) !!
"
0,"Seguramente el brujo de Apizaco está con todas las daifas, meselinas, meretrices, prostitutas, suri… 
"
1," @USUARIO Realicen operativos para que dejen de robar el los camiones pinche bola de pndejos inútiles #VivaMéxico #Poser #VerdadAMedias #Putos
"
0,"Las bromas tontas siempre han ofendido, la diferencia es que antes era en la intimidad de la sobremesa, ahora se evidencia la ignorancia.
"
1,"Como mamá verga y se da de centones la muy puta y lo mejor sin condón se la chingo
"
1,"Lo dice alguien que sin duda le va a un equipo marica... espero no seas amer…
"
1,"Hah, pinche grosera marica ✊🐞 Tienes que amar los rebotes.. Tocaron universo paralelo??
"
0,"Qué uno venga a clases con estas putas inundaciones y el profesor no venga 😐
"
1,"Todos los días tengo que llegar a un lugar donde una gorda pseudoprofesionista me está observando y analizado porque no le gusta que opine.
"
1,"Qué onda con las señoras taquilleras del metro parece que se comieron al diablo pinches locas groseras HDP, si son servicio público 😤mueran
"
0,"@USUARIO Luchona diria yo JAJAJAJAJA
"
1,"@USUARIO @USUARIO Que feas patas! Pero lo más feo que tiene es el alma. Mala entraña. Hipócrita
"
0,"Todos los hombres que conozco han dicho que si fueran mujeres serían bien putas; una lo es y no les gusta. Pinche doble moral.
"
0,"De qué putas sirve que graben en el ULTRA si sus audios están re culeros 😂
"
0,"@USUARIO Tantas cosas feas dentro del corazón.
"
0,"Jeovani el puto hamo, 👍😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
"
0,"Soy gorda o te la pongo gorda?
"
1,"@USUARIO Qqq cínica hdp vos tampoco hablaste no diste la cara con nisman y la trajedía d once... Sinverguenza
"
1,"Girardi es la persona. As estúpida del mundo la verga como putas dejas por chat tanto a Robertson maldito pedazo de imbécil hijo de puta
"
0,"Jaja tú estás más loca y eso dice mucho 😂 también te quiero, espero echar chisme de nuevo pronto ❤
"
0,"@USUARIO La luchona JAJAJAJA creí que me ibas a besar y solo te subiste al carro a ver si no traía nada de una vieja JAJAJAJAJA 😂🤦🏻‍♂️
"
1,"No digas mamadas Aguilera es un pendejo que hasta sus putos propios solos se le olvidan #nojodas
"
0,"Ok, esta bien que habrán biblioteca a las 6, que les den cobijitas, pero que les den hasta desayuno y todavía hablen mal de CEM, que putos.
"
0,"En dos meses el 2017 se va al pito y lo único que me preocupa es que debo ya comenzar a pensar en el avatar para el 2018. QUE PUTOS NERVIOS.
"
0,"A las conferencias tienes que ir voluntariamente, por gusto. No por qué te obligan, putos.
"
0,"Necesito conocer a alguien de mi escuela o algo que también este re loca por Ruben yo no puedo seguir fangirleando sola :'v
"
0," @USUARIO como luchar contra la corrupción de los oficiales no sólo nos enfoquemos en la de los ciudadanos esa moneda tiene dos caras feas 
"
1,"Si de verdad te valiera verga no hubieras borrado el tuit. Maricón, hijo de tu puta madre.
"
0,"Que delicia ver a una mujer en cuatro, recibiendo y chupando verga !!  RT si quieres más videos
"
0,"Ay Chuchito perdóname por esta vida tan loca.🙇🏽‍♀️💥
"
1,"Que flojera tener novio, quieren saber todo lo qué haces y opinar sobre ello, si ni a mis padres les hacía caso que te voy a pelar a ti hdp
"
0,"Gorda nivel, me subo al elevador y se baja.
"
0,"“Prométeme que me vas a abrazar y no me vas a soltar”.  Alguien que aún no sabe lo loca que estoy.
"
1,"Díganle al maricón de @USUARIO que ya no es mi chile
"
1,"El tránsito de la CDMX no es tan culero si lo comparamos con tus celos, pinche loca😹
"
0,"Todo bien, digo si soy medio marica pero bueeeeeno se trata de ser adulto y no andar de rencoroso. Eso está más cagazon
"
0,"Par de #vergas prietas, deliciosos estos primos. <URL>
"
0,"Todo México se esta pasando a la izquierda jajajajaja no mamar en México no hay izquierda. Están los AbZurdos, pero nada más
"
1,"@USUARIO chinga tu madre ojalá te mueras puto
"
0,"Si me ignoras con un hola que tiene 4 letras ahora con un tuit de 280 caracteres me vas a mandar a la erga.
"
0,"Hoy vi a una mujer usando una blusca con estampado de putos minions #VicLife
"
0,"@USUARIO LenchiBiblia.... Jaja. Esta con  madre, Sds.
"
0,"Violencia. Volátil, visible, violencia visceral. De la verga verlos vergueársela pa' sentirse bien vergudxs. Perdón, pero es…
"
1,"Ojo aquí pinche Boha!!! Alguien arróbela a la pinche putita!
"
0,"Cuatro putos años viviendo en Xalapa y todavía me equivoco al tomar el camión. Maldita sea.
"
0,"Putas combis de tultepec en Coacalco De Berriozábal, Mexico, Mexico 
"
0,"Así mi mood laboral de hoy... no entiendo ni madres
"
0,"Chica sexy y nalgona, excelente compañía, excelente servicio de lujo. #putas #Chihuahua | 
"
1,"No seas pinshi joto doble moral, @USUARIO  Te odio tanto, pero tanto tanto
"
1,"Por qué no te abres a la verga y dejan de estar tuiteando sobre mi, va? Si ni con los me
"
0,"Pffff, quiero ver a todos sus haters mamar duro. 🔝
"
0,"Lo que mandan en mi Grupo de Whatsapp.... Quien quiere grabarse conmigo... Obvio yo mamando verga
"
0,"👻¿Porqué todos siguen disfrazados de normalidad? ¡YA ES OCTUBRE PUTOS!🎃
"
0,"Ya dejen de mamar con coco y el Día de muertos. Si no lo saca Disney ustedes valiendo verga como siempre para hoy y mañana.
"
0,"Agenda de hoy : * Estar de malas  * Estar Triste  * Chingar la madre Esos son mis únicas tres tareas de hoy y no me disculpo por nada.
"
0,"¿Tomarás mi alma en la lluvia a media noche? Mientras estoy hecha pedazos, mientras me estoy volviendo... Loca.
"
1,"@USUARIO tremendo hdp y así quieres ser presidente 🖕 
"
0,"Ya mejor mientame la madre bida
"
1,"#MasterChefMx espero y ya saquen a Rogelia por joto. Aparte de que no sabe cocinar
"
1,"🤣😂🤣😂🤣😂 tu que putas hablas de #futbol 🤣😂🤣😂🤣😂🤣 cállate basquetbolero!!!
"
0,"Daría la salud de mi puta madre por poder meterte la lengua en ese culito mi amor.
"
1," y @USUARIO si tu vida sexual te hace feliz .. a mi tambien  y chinguen a su madre los putos persinados te apoyo!
"
0,"Entre más corriente más ambiente👌 cada que digan V word una verga se le va a caer a alguien. #Prayforlasvergas
"
0,"@USUARIO @USUARIO #SiLUP sacó a guardado y valió madre
"
1,"los weyes ni tantita madre tienen. Una vez un bro me fue a recoger en el carro DE SU NOVIA. Y yo así de ??? Déjame bajarme puto/
"
0,"[Noticia] Karen Bryson se suma a 'Justice League' como la madre de Cyborg
"
0,"Madres que te dejan en la cola sin dinero. La tensión aumenta cada vez que te acercas y tu madre sigue sin volver.🙃
"
0,"@USUARIO dejo al veracruzano con ""camote"" bueno. Salio picarona la chef. 🙈🙊
"
0,"@USUARIO Tan mal está la delincuencia que le robaron la memoria 😹😹. Gente tonta  no saben ni a que van
"
0,"Ni madres, si se quiere ir, que se vaya alv. A rogar a la Iglesia. No mereces miserias!!!
"
0,"La toma de fotos es este sábado :u !
"
1," @USUARIO @USUARIO @USUARIO Cállate tu infeliz gusana, lameculos de los gringos...
"
0,"RT si quieres ver la verga de este guapito... 😍🔥😈
"
1,"@USUARIO Y cuál es el problema wey??? ... La selección es de todos inche mamón...vives de hacer polémica por todo , chinga tu madre
"
0,"@USUARIO Buenos diaaas☔☔ a toda madre......que siga lloviendo
"
1,"Las buenas noches se dan, no se arruinan, hijo de tu puta madre.
"
0,"La 3ra y última parte de esta rica cogidota!! Dale RT si aguantas el dolor de una verga mezclado con placer 🤤🤤🤤
"
0,"Todos hablan de los cerdos que comen huevo con catsup, pero nadie menciona a los putos asquerosos que le echan valentina a su sincronizada
"
0,"Tan pinches feas series que se pasan reimprimiendo en México y en E.U. es la mejor época para las reediciones de clásicos.
"
0,"Mi amor pasándola muy rico con nuestro single! #putita #hotwife #nochedetrios
"
0,"Aaaaaah No si esta de la verga que llueva todo el día.
"
0,"Ya sigue me Atl!! Me vas a volver Loca!! Follow me?
"
0,"Chingas tú, chingo yo. Chinga tu madre.
"
0,"Abron! El sur es de lo peor en cómida y más putas careros! No conocen las órdenes es taco x taco
"
1,"@USUARIO 10m.... Jajaja!. Esperando acá en mixcoac ya más de 1 hora. Como siempre, los chóferes saltándose calles. Que hdp
"
0,"Perdón por no saber decirle que no a esta mujer. La loca más loca de todas las locas.
"
0,"Tenía una cita con mi doctor, pero la tuve que cancelar porque me enferme. Vale madre.😔
"
1,"Pinche tan joto, por qué no le hablaste?? Eres bien pendejo!! 😅
"
1,"En serio me siento de la súper chingada. Putos vecinos.
"
0,"@USUARIO Y que estoy viendo la serie de Lupe D'Alessio. Y sus pelucas son muy feas y tristes.
"
1,"Respecto a lo de Eduardo Yáñez, el reportero podrá demandar y hasta ganar, pero lo marica para no responderle lo acompañará toda su vida.
"
1,"Seas mamón pinshe Maty ,ya con ir vestido así de ridículo a trabajar es motivo de ponerle unos vergazos
"
0,"Coger rico gusta pero que se los trague enamora 😍 #Gay #Cruising #BigCum #GayCDMX
"
0,"Creo que le voy a volver a poner cuerdas a la guitarra y me voy a poner a componer las piezas sencillas y feas que soy capaz de componer.
"
0,"@USUARIO Jajaja ya sabes muy luchona😌☝🏼
"
0,"@USUARIO Pues con tu cara podría ser cualquier mujer.
"
0,"hoy es un buen día para votar en soribadA LA PUTISIMA MADRE VAMOS VOTA CTM ahre
"
0,"Cada viernes de luchona y cabrona #TeLlamarePara visitarte abuela.
"
0,"Ése día to2 nos partimos de risa porque fué el único que se salió de la housen de mi madre JSJAJAJAJJAJAJJAJAJAJAJAJAJAJJAJAJAJAJAJAJAJHA
"
0,"Neta, odio que me despierten porque no puedo dormirme de nuevo! Me caga!!! Ahora voy andar de malas todo el puto día.
"
0,"Esperar algo de políticos y más priístas ya valió supe verga
"
1,"Me toco escuchar como mando a la chingada a la vieja que hacía que muriera de celos. Y la cual me nego que no tenía nada con ella.
"
0,"VERGA PARA LA BANDA  🍆🍆💗 DALE  RT  y siganme 👍⚽⚽
"
0,"Señor ya deje de chuparse los putos dientes o lo que sea que esté haciendo, se escucha en todo el restaurant no mame
"
1,"Chingas a tu simia y puta madre negro pendejo, para que dejen de tirarse como putas tus maricas seleccionados!!!
"
1,"Porque no piel canela tienes pinche prieta. 😒🤣
"
0,"Personas que cada que regresan, alteran y vuelven loca tu vida tranquila y relajada.
"
1,"@USUARIO Vivís en 2 lugares ?  Venís con la custodia del contry puto refugiado
"
0,"Coño e su madre cuando pierdo los cambios hechos en el trabajo,...... Mierdaa puta tecnología
"
0,"@USUARIO Es la mejor, es mujer, es luchona, es hija, es novia, es abogada, es mi vieja chingaoooo jajaja…
"
0,"¿Cómo sé que ya va a hacer frío? Los mosquitos están más putos locos que de costumbre. Saben que no tardan en chingar a su madre.
"
1,"No lleves a tu vieja que te sale lo joto JAJAJAJA
"
1,"Porque no les creo, feos culiaos, que a todo el mundo lo haya cagado un taxista.
"
0,"algún activo de la cdmx que me quiera dar bien rico? Soy #pasiva #putita y me encanta vestirme como golfa
"
0," -Todas son putas hasta que demuestran lo contrario...  ¿Quién fue el autor de esa gran mentira?🤗
"
1,"@USUARIO chinga tu madre ratero de mierda. Eres un vulgar populista retrógrado
"
1,"todos putos por no desaforar a Tarek, el miedo no anda en burro....todos son un asco!!!!
"
0,"@USUARIO @USUARIO @USUARIO Pero el camote no engorga... Bueno en ocasiones si😂
"
0,"La banca en México esta viendo la propuesta de regular esta moneda para comenzar a invertir en ella. Va a subir su cotización PERO CABRON.
"
1,"A me dejaste en seen?  - Pues seenga tu madre
"
0,"Putas canciones que se convierten en la máquina del tiempo.
"
0,"Ha sabido liderar a un gpo que a pesar de las cosas feas, lo ha manejado muy bien y sigue siendo  un muy buen lider  #SuhoTheBestLeader
"
0,"Estoy loca por los gatos #Ilovecats #cats #gatos 😍😻❤
"
0,"Con esa cinturita y culito empinado cualquier Activo se da su buena atascada con estos culos jejejeje
"
1,"No me he relacionado con muchas personas y como me cala que me recuerden a 2 ciertas morras porque alch están feas y se burlan de mí:(
"
0,"Se la pasan mamando verga con que en medicina está lo ""mejor"" de la Universidad, pero no son más que mentiras.
"
0,"No, señora, tomarle fotos encuerado a un joto y después cogértelo no te hace fotógrafo.
"
1,"Te estás mamando villalord, te estas mamandooooooooooooooooo *se sale del grupo de whats*
"
1,"Jajajajaja mejor que vaya a prohibir a su casa a los deportistas q los deje empaz. Vieja loca
"
0,"Mmmta, pues no veo ni por qué tendrían, no te he visto ni chancear una sola vez, nada que ver, gente loca.
"
0,"De haber sabido que iba a incomodar y que significaba mas lo que hiciera cualquier pelado no hago ni putas madres, puros pinches corajes!!!
"
0,"Esta semana me espera estrés, llanto, enojo, desesperación, y resignación. Putos exámenes, muéranse mejor.
"
1,"pinche marica !! Te he de ver en el WhatsApp !! jajajaja
"
0,"A mí no me gusta compartir estos rollos como si fuera chistoso. Siento que perpetúa un discurso misogynist-oriented…
"
0," @USUARIO Jajajaja no mames, estás cabrona woe!
"
1,"No mames pendejo!! Con eso no se juega pinche lobo puñetero!! BALES BERGA!!
"
0," @USUARIO Cuando eres hermana, hija, madre, padre, abuel@ amig@ tóxica y luchona a la vez...
"
0,"Cualquiera en su sano juicio, de habria vuelta loca por ti 💜😍😘…
"
1,"Pinches modas puro maldito pantalón skyny para puro hemo marica maldita sea !!!!
"
0,"Estoy cagada de miedo pero si todo sale chingon, les invito whisky, coca y putas
"
1,"Deja de mamar putito y cuando no les vendieron ustds boletos en la final a las gallinas no estabas chillando
"
0,"Mi madre me abrazó y fue hermoso..quiero más abrazos
"
0,"Me acabo de dar cuenta que las personas feas se juntan con personas igual de feas…
"
0,"Adivinen quien mariquita estaba viendo parte del 7/27 tour Barcelona del 14/10/16 y termino llorando.. si esta mariquita 😭😭😭😭
"
0,"¿Apoco si me veo bien loca si le digo que hoy cumplimos un mes de conocernos? ❤️
"
0,"@USUARIO Yo si y no es prieta ni prietita, totalmente clara
"
0," ""Que ustedes se pesquen de la verga de un mosquito para ofenderse es otra cosa 🙄"".  Frase célebre de @USUARIO en una camiseta que diga.
"
0,"Lo necesito !!!! No me puedo decir gorda profesional si no tengo unoooo
"
1,"Mira compa a ti que te valga verga si esos putos no pueden hacer lo que tú deja que les arda la envidia
"
1,"HASTA NUNCA PUTOS CHILENOS, A VIVIR DEL 7-0 Y A LA CAMITA A VER EL MUNDIAL A MAMAR BORRACHO @USUARIO
"
1,"Como el maricon me cogio pero se la cague el consuelo del maricon
"
0,"Ahora sí sentí que valía verga y nos asaltaban, necesito diez bolillos ""para el susto"".
"
0,"creo yo que,mala madre no he sido.
"
0,"Ahí les hablan a los putos que basan su vida en WhatsApp 😂😂😂
"
1,"Que bien te ves con esos filtros, hasta pareces albina ¡Hija de tu puta madre prieta!
"
1,"Atención @USUARIO aquí viven los #HDP que nos asaltaron en un taxi a mis amigos y a mí, prendieron mi iPhone. 
"
0,"A los rojos y a los azules les van a mentar la madre hasta para llevar #MasterChefMx
"
0,"Igual que tu te lucras de las mierdas de wismichu metiendo 20 putos anuncion en el video. Venga no me jodas
"
0,"@USUARIO LIKE si valiste madre en tu primer día de clases y prefieres un sugar daddy @USUARIO jajaa
"
1,"@USUARIO @USUARIO @USUARIO Jajajaja ""tu mamá"" aparte de luchona, naca y americanista ocurrente la putita
"
0,"neta que es una gran cosa hacer  todas las tonalidades con la boca y esos tres putos botones. Inténtale.
"
0,"Acaso como ciudadano no estás hasta la madre de escuchar de fraudes, saqueos, corrupción y violencia que vive México?
"
0," @USUARIO @USUARIO La pobreza es cabrona, mai frend, no es por mala onda. Yo nomás me compré ese libro. Hahahaha .
"
0," @USUARIO Uff Palenque se pone cabron ahí disfruta, yo el viernes a ver qué tal está.
"
0,"ando bien caliente solo de imaginar que me como tus labios #sex #verga #zac
"
0,"Neh está de la verga! Mejor mándame a Mia Khalifa gg
"
0,"Confieso que últimamente me vale verga todo.😔 #NocheDeConfesiones
"
0,"Me choca estar en mis lady days y sentirme como señora gorda de mercado sude y sude y siempre con un papel para usarlo como abanico.
"
0,"ustedes son los que provocan el pinche desmadre si ya cierran y no avanzan para que putas vuelven a abrir las puertas #LB
"
0,"Ese momento en el que juegas y debes hacer una elección de esas feas Los odio 2k!!!!
"
0,"Ayer conocí a una chica que se llama Vida y lo único que puedo pensar es en lo cagado que será cuando muera.
"
1,"Deja de mamar, pinche vieja meca !!! (Este Twit hubiera estado perron hace 5 horas :/ ni pedo)
"
0,"Las bonitas somos solteras por decisión propia, las feas pues por FEAS.
"
0,"No se pasen de verga! Jajajajaja  Quién putas escucha: ""🎶Hey tú muchacha.. linda .. ven dame...un beso 🎶"" Me cagué de la risa 😂😂😂😂😂
"
0,"Si pero no se quejan de que no los apoyaran, solo les dicen putos es todo
"
0,"Ya vimos Coco. Sí es una maravilla de película. No lloramos pero nos dieron ganas...y lo mejor, no vimos el puto corto de Frozen.
"
0,"NO TE PASES DE VERGA SI APARECE TWISTY EL PAYASO 😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱 #AHSCult
"
1,"Tantita madre @USUARIO 🤦🏻‍♂️ las de México están mejor hechas y más baratas 🖕🏼
"
0,"Gorda nivel: va a tragar tamales al gym.
"
0,"Ando que me lleva la verga literalmente #Morritocoyotero
"
0,"Si te encuentro así en la noche si te la ando mamando rico jejeje
"
0,"#YoNoPuedoEvitarQue insulte a los que no ponen sus putas direccionales.
"
0," @USUARIO Alguien puso un post muy pendejo en feis y escribió #mongoface y la neta se me hizo cagado, soy muy simple.
"
0," @USUARIO No me gusta ese rectángulo hacia abajo que se ve en el medio del kit es como una tipo de arruga o no se, en 360 no se ve eso
"
0,"Amigos, tienen que leer esta puercada, está muy pasada de verga
"
1,"Si te tienes a ti mismo de fondo de pantalla eres lo que le sigue de joto
"
0,"Sueño con el día en que… ¡ah, no mames! ¡Verga! ¡Verga! ¡Es hoy!
"
0,"Si no te suma, que se vaya a la resta!!! Digo, verga.
"
1,"Ya saquen a esta pinche vieja ya cae bien gorda con sus payasadas, parece prostituta
"
0,"Chiste, chiste... Cuál el el colmo de un joto? Andar con un mecánico, y que le truene la reversa... #haypiores
"
1,"Ahora en la noche tocará ver perder a los putos Yankees.
"
0,"Como diría el Ezequiel a mí me vale verga, porque todos me pelan la verga, alv :v
"
0," @USUARIO Disculpeme pero las buenas noches a tu lado son feas tu eres la hermosa con esos obos que parecen estrellas y esa carita que parece laluna
"
0,"Su pinshe madre está cabrona la inundación me tocará dormir aquí en la gasolinera
"
0,"Amigos y conocidos se la viven en la peduki loca y uno que ya dejó el alcohol por la paz :v
"
0,"no mamar!...ya le dieron la vuelta los @USUARIO a los @USUARIO #ThisTeamLA #EarnHistory #SerieMundial2017
"
0,"Se emputa cuando alguien le dice algo y para acabarla de chingsr azota todas las putas puertas de la alacena!!! Y le vale verga todo
"
0,"Bue, me voy a poner a hacer algo de mí vida igual no voy a cursar ni loca porque van a hablar del hippie y no quiero escuchar boludeces
"
1,"Ni una semana en operaciones y ya salió la gorda ridícula que propone ir disfrazados a la oficina en Halloween.
"
0,"Primera vez que me dan asueto el día de muertos y yo de viaje de trabajo no mamar
"
1,"Con ganas de decirle: siempre fui realista, a ti nunca te prometí nada, pendeja; si me fui de tu vida fue por que no sabes querer!😡😡😡🌋
"
0,"Qué horrible ser mujer y tener que vivir cuidándote de todos los hombres que se te cruzan.
"
0,"tenía rato que no veía a Bolillo tan feliz verga😭😭💞😍
"
0,"Le acaban de decir a mi mamá “está bien bonita tu hija ha de ser bien noviera” 🙄🙄🙄🙄 WTF gente
"
0,"Pues el diseño chido pero eso de ""dos mentes brillantes"", sí que te la mamaste compa…
"
1,"Viejas pendejas muchas , pero más con la que vivo me cae bien gorda 🙄
"
1,"Ahh que verga le vas a asegir chupando las bolas alos pateTICOS no son nada al lado de mexico wey!
"
0,"Osea de por si las putas universidades te roban de todos los modos posibles y ahora también la cédula sera tramite exclusivo para ellos.. 😞😒
"
0,"Mi madre siempre consintiendome.❤
"
0,"Ya chingo a su madre este pedo
"
0,"Solo voy a comprar el boleto de la TNT para ir por tu autografo y para reclamarte mis putos dulces que nunca me han llegado &gt;:v
"
0,"Ya no curaré tu soledad cuando duerma la ciudad. No estaré para oír tus historias tontas. 
"
0,"Me caga que mi enojo se convierta en llanto, que marica.
"
1,"Te voy a matar pinche maricon asqueroso @USUARIO Mejor ni pises el aeropuerto.
"
1," @USUARIO CLARO DESDE PUTOS NARCOPOLÍTICOS IGNORANTES PARA EMPEZAR LOS MAS RATAS Y CHAIROS ES LO PRIMERO QUE DEBEN DE SEÑALAR PENDEJO MEDIO VENDIDO
"
0,"Nos valió verga y no entramos a la clase del Oompa Loompa.
"
0,"Madres lo gorda que estoy
"
0,"A mi me gustan tragones 😍👌💜🍕🍲🍔 Que me den helado si me pongo loca 🍦
"
1,"INCREÍBLE... pasan los putos simios tercermundistas hondureños y EUA no va al mundial.  Solo tiran patadas y hacen tiempo, antifútbol.
"
0,"Es depresión o tal vez estrés pero neta no tengo idea de que putas traigo.
"
0,"Es gracioso cuando te das cuenta de que está intentando hablarte con excusas bien tontas como ""sabes para cuándo es la tarea?"" 😄
"
0,"Jaajjajaajajjajajajaajajjajajaajajajaja te pasas,voy a quedar loca de tanto bullyng psicólogo 🤣
"
0,"Ya que se acabe el @USUARIO soy un mar de lágrimas, no mamar. 🤧
"
0,"@USUARIO O MUERE AL VER A LA LUCHONA SOBRESALIR
"
0,"Al ver esa imagen de #Olicity juro q me descontrole terrible ... grite, flippee pero gra  culpa la tuvo una amiga q…
"
0,"No entiendo para que me decías: ""Cuídate mucho"" si al final fuiste tú quien me dio en toditita la madre.
"
0,"SOLO EL AMOR DE UNA MADRE APOYARA, CUANDO TODO EL MUNDO DEJA DE HACERLO.
"
0,"#EstamosUnidosMexicanos ya me hicieron llorar, putos!!!
"
1,"Me recai que si leyeras mis tweets te enamorarías más de mí, hija de la verga.
"
0,"Sabes que ya valió verga cuando los niños te dicen ""señora"".
"
1,"@USUARIO No tienen puta madre esos putos
"
0,"Se inundó bien cabrón por donde vivo y se me hizo súper tarde para el trabajo. :(
"
0,"La misma gata pero revolcada.
"
0,"A mí una vez me escribio en Grindr, supongo es fake...porque en caso sea gay no se me hace de los tipos…
"
0,"A veces me pregunto  por que estoy tan loca? Literal
"
0,"Cuando pongo un tema de #Skrillex, me siento como si estuviese en un antro lleno de putas, drogas y alcohol, siendo el rudo del trapeador.
"
1,"que asco de personas.... solo son unas RATAS que hablan a lo pendejo..... chingen a su madre los del pan y los que ya no son del pan PUTOS
"
0,"Una cosa es quererlo ver y otra es llevar tu sillita...no mamar!
"
1,"En el mismo en el que vas y chingas a toda tu puta madre.
"
0,"Estamos atorados en una pinche inundación en pinches Tultitlán. Vale madre.
"
1," @USUARIO Si este hijodeputa quiere ""ayudar"" , debería ser completamente invisible al hacerlo...igual que su bola de secretarios lameculos
"
0,"@USUARIO Super luchona y determinada, te confundes con facilidad, abierta a nuevas ideas, platillo favorito elotes, num de la suerte 1
"
0,"Le hacen mucho a la mamada si todo el partido no han jugado a nada, ya clasificaron y ya vale madre chavos
"
0,"Dejen de mamar con su puta ""marcha lenta"" está pendejada ni avanza 😒
"
0,"Día 2 viviendo en Toluca: el clima está de la chingada.
"
1,"Si vas a proponer pendejadas mejor no hagas ni madres y dejamos que el albañil diseñe. Morro pendejo sin noción de diseño o funcionalidad. 😡
"
0,"Soy la única a la que la vida no la quiere.
"
0,"Pizza gorda, porque hipster cualquier lugar con horno de barro las preparan
"
0,"Cuando ya liberaron los 280 caracteres pero nos encanta estar mamando.
"
0,"Ay no, ya llorar en un video por los haters es estar loca 😹😹😹😹
"
1,"Llegando al travajo aquí caliente con la pinche verga tiesa cabrón ay te va pa que te la comas rico
"
1,"Un ratito de exhibicionismo y Clau no deja de ser una putita en todos lados RT RT RT que harían si se la encuentran
"
0,"5 días sin servicio de internet. 5 putos días y no dan solución. Luego porque terminan odiándolos.
"
0,"manita arriba si ya estás hasta la madre de que en todos putos lados te meten a huevo la pinche publicidad de #TheTick  #SobreTodoEnYouTube😒 <URL>
"
0,"Verga, -digo, V Word- nunca los había leído D: En qué burbuja vivo.
"
0,"desde que tengo amigos colombianos entono Baricco como ellos Marica. Lo bueno es que no digo mucho Baricco
"
0,"Coincido completamente. Las autoridades no se pueden seguir haciendo de la vista gorda
"
